video_id,video_title,stream_date,video_url,published_at,duration_seconds,view_count,like_count,comment_sample_count,is_singing_stream,is_member_only,is_upcoming,status,entry_count,song_count,category_count,selected_comment_id,selected_comment_author,selected_comment_is_pinned,selected_comment_timestamp_count,issue,scraped_at
1eFQfanhpJ0,【歌回】周杰倫歌回🌸經典不敗！經典流行歌曲 一起回味吧✨【Jay Chou｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-12-13,https://www.youtube.com/watch?v=1eFQfanhpJ0,2023-12-13T08:58:28-08:00,16761,1102,151,5,true,false,false,ok,9,9,0,Ugzwx3pTLjEQn6pVK8J4AaABAg,@MOMO-no3rc,true,9,,2026-05-27T04:50:28.595Z
AdrwB-X52kg,【歌回】週末深夜歌回🌸半夜睡不著覺~把心情輕輕哼成歌~【 深夜歌回 30｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-12-10,https://www.youtube.com/watch?v=AdrwB-X52kg,2023-12-10T10:17:37-08:00,11180,1229,216,4,true,false,false,ok,24,9,15,UgyXb-78iTxmbMeOAmJ4AaABAg,@MOMO-no3rc,true,24,,2026-05-27T04:50:28.595Z
DsuZ9jyTUZY,【歌回】冬天歌回🌸天氣漸漸轉涼...是個適合吃冰淇淋的日子呢🍦【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-12-06,https://www.youtube.com/watch?v=DsuZ9jyTUZY,2023-12-06T08:03:06-08:00,13607,1202,174,2,true,false,false,ok,29,10,19,UgxVVabjHjsNZ6sRyXZ4AaABAg,@MOMO-no3rc,true,29,,2026-05-27T04:50:28.595Z
tSIpo7JAp10,【歌回】暖心歌回🌸唱唱溫柔溫暖的歌，想送給你們！【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-11-29,https://www.youtube.com/watch?v=tSIpo7JAp10,2023-11-29T08:39:43-08:00,16020,1386,183,3,true,false,false,ok,19,8,11,UgyXGa6eMnAVLSbGPFZ4AaABAg,@MOMO-no3rc,true,19,,2026-05-27T04:50:28.595Z
RzG4KRIqvrg,【歌回】週末深夜歌回🌸幫補輕鬆能量！希望忙碌的你有個療癒的夜晚d(`･∀･)b【 深夜歌回 29｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-11-26,https://www.youtube.com/watch?v=RzG4KRIqvrg,2023-11-26T10:22:40-08:00,9822,1465,251,3,true,false,false,ok,32,11,21,Ugy6rcL8CJbucyvGzW14AaABAg,@MOMO-no3rc,true,32,,2026-05-27T04:50:28.595Z
tACH1ThXfmU,【歌回】遊覽車歌回🌸旅遊團出發！經典必點台語歌曲~卡拉OK歡唱起乃⭐【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-11-22,https://www.youtube.com/watch?v=tACH1ThXfmU,2023-11-22T09:33:36-08:00,10407,1606,167,3,true,false,false,ok,14,6,8,Ugzfz_ShpsDiS0xkfIR4AaABAg,@MOMO-no3rc,true,14,,2026-05-27T04:50:28.595Z
ysTrGtHozxk,【歌回】週末深夜歌回🌸這禮拜辛苦了，放鬆一下聽歌聊聊吧~【 深夜歌回 28｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-11-19,https://www.youtube.com/watch?v=ysTrGtHozxk,2023-11-19T10:27:13-08:00,11792,1735,230,3,true,false,false,ok,18,8,10,UgzR8PTk25qPt4Y6ZO94AaABAg,@MOMO-no3rc,true,18,,2026-05-27T04:50:28.595Z
fMyvZ7zL2OI,【歌回】郭靜 郭采潔歌回🌸回憶殺！經典流行歌曲~ #初見歡迎 【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-11-15,https://www.youtube.com/watch?v=fMyvZ7zL2OI,2023-11-15T08:31:29-08:00,15293,1011,135,2,true,false,false,ok,19,10,9,UgwgZfOctbdP-ymhawh4AaABAg,@MOMO-no3rc,true,19,,2026-05-27T04:50:28.595Z
m-Ugs5A-aNY,【歌回】週末深夜歌回🌸夜深了！輕輕唱歌給睡不著的人聽~【 深夜歌回 27｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-11-12,https://www.youtube.com/watch?v=m-Ugs5A-aNY,2023-11-12T10:15:22-08:00,10935,1432,210,5,true,false,false,ok,29,15,14,UgzLN3Ia4DZh04fx6Yh4AaABAg,@MOMO-no3rc,true,29,,2026-05-27T04:50:28.595Z
O28In1GgB1Q,【歌回】天使歌回🌸邁向5000訂！感謝那些曾出現在我們生命中的歌手😇【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-11-08,https://www.youtube.com/watch?v=O28In1GgB1Q,2023-11-08T09:22:22-08:00,18421,1392,201,5,true,false,false,ok,20,10,10,UgzbFUr-4DggZZT8bft4AaABAg,@MOMO-no3rc,true,20,,2026-05-27T04:50:28.595Z
4ZOapqHKeAg,【歌回】週末深夜歌回🌸邁向5000訂! 唱唱那些年經典又好聽的歌~【 深夜歌回 26｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-11-05,https://www.youtube.com/watch?v=4ZOapqHKeAg,2023-11-05T10:17:33-08:00,11069,1344,219,4,true,false,false,ok,16,8,8,UgydxbV-yo4CwZk4AkF4AaABAg,@MOMO-no3rc,true,16,,2026-05-27T04:50:28.595Z
vlKXU37xF5c,【歌回】秋季歌回🌸天氣涼了，靠在一起就比較暖和了吧🎵唱一些抒情歌回~【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-11-01,https://www.youtube.com/watch?v=vlKXU37xF5c,2023-11-01T10:05:13-07:00,16608,1205,182,4,true,false,false,ok,8,8,0,UgwVi1yKZq8SE8PmXMp4AaABAg,@MOMO-no3rc,true,8,,2026-05-27T04:50:28.595Z
dElI9xb-mTc,【歌回】週末深夜歌回🌸輕輕唱些觸動人心的歌，送給你們！【 深夜歌回 25｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-10-29,https://www.youtube.com/watch?v=dElI9xb-mTc,2023-10-29T11:37:55-07:00,12225,1863,243,2,true,false,false,ok,20,13,7,UgzHndqMWHmy_PBYuAl4AaABAg,@MOMO-no3rc,true,20,,2026-05-27T04:50:28.595Z
sM7NbBXXT4o,【歌回】週末深夜歌回🌸唱些沉澱心情的歌曲，伴你入好夢🎤【 深夜歌回 24｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-10-22,https://www.youtube.com/watch?v=sM7NbBXXT4o,2023-10-22T11:01:08-07:00,9901,1220,216,3,true,false,false,ok,12,7,5,UgwlX3tvkjmHNdfAOwh4AaABAg,@MOMO-no3rc,true,12,,2026-05-27T04:50:28.595Z
W9iUeMK-I7s,【歌回】復仇歌回🌸逆襲 那不是雪中紅 ！沒唱好的歌再挑戰不PON✨【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-10-18,https://www.youtube.com/watch?v=W9iUeMK-I7s,2023-10-18T10:20:36-07:00,17208,1368,177,4,true,false,false,ok,25,10,15,Ugz-8OHF1iFYdMt-_pF4AaABAg,@MOMO-no3rc,true,25,,2026-05-27T04:50:28.595Z
sw3toJQ3yuw,【歌回】週末深夜歌回🌸唱些舒眠的歌曲~陪你收收心(*ˇωˇ*人)【深夜歌回 23｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive  #綾音Ring,2023-10-15,https://www.youtube.com/watch?v=sw3toJQ3yuw,2023-10-15T12:08:37-07:00,11786,1847,285,6,true,false,false,ok,25,12,13,Ugzq8kN0H75PUsFvgwZ4AaABAg,@MOMO-no3rc,true,25,,2026-05-27T04:50:28.595Z
QKL7g7MIkY4,【歌回】F.I.R. 歌回🌸 Lydia 月牙灣 ~ 必聽經典 大家一起嗨起來🎤【Vtuber｜FIR 飛兒集團｜Singing Stream】 #ACGlive #綾音Ring,2023-10-11,https://www.youtube.com/watch?v=QKL7g7MIkY4,2023-10-11T09:43:58-07:00,14922,700,127,2,true,false,false,ok,24,9,15,UgyHgucaf7uyuG87TK54AaABAg,@MOMO-no3rc,true,24,,2026-05-27T04:50:28.595Z
PhcbF-3XHAs,【歌回】週末深夜歌回🌸超幸福！雙十連假放起來🎤【 深夜歌回 22｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive  #綾音Ring,2023-10-08,https://www.youtube.com/watch?v=PhcbF-3XHAs,2023-10-08T11:30:14-07:00,11458,1082,154,3,true,false,false,ok,20,12,8,Ugw5eQa61jtKktYmElR4AaABAg,@MOMO-no3rc,true,20,,2026-05-27T04:50:28.595Z
eOUnygxWZwM,【歌回】起義歌回🌸超燃勵志歌曲~獻出你的靈魂吧🎤【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-10-04,https://www.youtube.com/watch?v=eOUnygxWZwM,2023-10-04T10:17:50-07:00,15239,1006,136,4,true,false,false,ok,34,11,23,Ugw8IVkG4_E-MdqQ2kF4AaABAg,@MOMO-no3rc,true,34,,2026-05-27T04:50:28.595Z
ddk4LuuM_r4,【歌回】週末深夜歌回🌸中秋歌回 ~十月也要睡飽飽唷🎤【 深夜歌回 21｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive  #綾音Ring,2023-10-01,https://www.youtube.com/watch?v=ddk4LuuM_r4,2023-10-01T11:46:44-07:00,9259,1045,148,2,true,false,false,ok,7,7,0,UgwKHL-36VXmRs_eDO14AaABAg,@MOMO-no3rc,true,7,,2026-05-27T04:50:28.595Z
2Osy2gmro5o,【歌回】四千訂閱慶祝歌回🌸唱唱充滿感謝與希望的歌曲，想送給你們🌟【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-09-27,https://www.youtube.com/watch?v=2Osy2gmro5o,2023-09-27T11:23:04-07:00,15303,1195,158,2,true,false,false,ok,14,11,3,UgzeIjZkJ0JnNB3WCVd4AaABAg,@MOMO-no3rc,true,14,,2026-05-27T04:50:28.595Z
I9-DMq1KNdc,【歌回】週末 深夜歌回🌸補班補課辛苦了~讓我的歌聲陪大家入眠吧！【 深夜歌回 20｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive  #綾音Ring,2023-09-24,https://www.youtube.com/watch?v=I9-DMq1KNdc,2023-09-24T11:07:52-07:00,8856,863,145,3,true,false,false,ok,16,7,9,Ugx2cwETxmzQ-lbgmol4AaABAg,@MOMO-no3rc,true,16,,2026-05-27T04:50:28.595Z
bWfuOSdomKU,"【歌雜】草莓大福一歲了！(´,,•ω•,,)♡ 生日慶祝歌回🍓【Vtuber｜Chatting Stream】 #ACGlive #綾音Ring",2023-09-20,https://www.youtube.com/watch?v=bWfuOSdomKU,2023-09-20T10:41:06-07:00,8345,835,116,3,true,false,false,ok,13,1,12,UgwxL_UN3_8GQ38RgF94AaABAg,@MOMO-no3rc,true,13,,2026-05-27T04:50:28.595Z
ckvs97XRhbQ,【歌回】蔡依林歌回🌸懷舊 倒帶 經典流行歌曲~初見歡迎! 【Vtuber｜Jolin Tsai｜Singing Stream】 #ACGlive #綾音Ring,2023-09-20,https://www.youtube.com/watch?v=ckvs97XRhbQ,2023-09-20T08:24:37-07:00,10563,780,107,3,true,false,false,ok,7,6,1,UgxT8KuzoSOajN8Gn9Z4AaABAg,@MOMO-no3rc,true,7,,2026-05-27T04:50:28.595Z
2dHUwd9-yUo,【歌回】週末深夜歌回🌸唱唱輕柔的歌 陪你入眠~【 深夜歌回 19｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive  #綾音Ring,2023-09-17,https://www.youtube.com/watch?v=2dHUwd9-yUo,2023-09-17T11:22:34-07:00,9276,1049,158,3,true,false,false,ok,20,8,12,UgwhLb2lCV9qfva085x4AaABAg,@MOMO-no3rc,true,20,,2026-05-27T04:50:28.595Z
6DOZ644qIHQ,【歌回】聲音好了一點點，跟大家邊唱邊聊🌸初見歡迎~【康復歌回｜Vtuber｜Singing Stream｜雜談】 #ACGlive #綾音Ring,2023-09-13,https://www.youtube.com/watch?v=6DOZ644qIHQ,2023-09-13T13:12:34-07:00,11514,939,132,2,true,false,false,ok,17,7,10,Ugw7neqopDgIxVVtpPZ4AaABAg,@MOMO-no3rc,true,17,,2026-05-27T04:50:28.595Z
q1PE8kTN-dA,【歌回】感冒復發！聲音比較沙啞但還是小小唱一下~希望大家麥嫌棄QQ【伴睡歌回｜Vtuber｜Singing Stream｜雜談】 #ACGlive #綾音Ring,2023-09-10,https://www.youtube.com/watch?v=q1PE8kTN-dA,2023-09-10T21:35:39-07:00,4850,671,122,3,true,false,false,ok,5,2,3,UgwFsFKqLJbOz6fv3894AaABAg,@MOMO-no3rc,true,5,,2026-05-27T04:50:28.595Z
75j3kCcZSw0,【山道猴子的一生】紀念歌回🐒經典歌永流傳，你一定猜不到有哪些歌🎤 #初見歡迎【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-09-06,https://www.youtube.com/watch?v=75j3kCcZSw0,2023-09-06T09:47:25-07:00,15047,1313,155,4,true,false,false,ok,38,13,25,Ugz0dJC6GPit6gFelN94AaABAg,@MOMO-no3rc,true,38,,2026-05-27T04:50:28.595Z
39PsYj7QYo4,【歌回】週末 深夜歌回🌸唱些輕柔的歌一起入睡吧~【 深夜歌回 18｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-09-03,https://www.youtube.com/watch?v=39PsYj7QYo4,2023-09-03T11:12:24-07:00,9760,1216,177,6,true,false,false,ok,12,12,0,Ugyd3-ZM34sCcqu8Ent4AaABAg,@MOMO-no3rc,true,12,,2026-05-27T04:50:28.595Z
pvCGKUXzty0,【歌回】復健歌回🌸不管了好想大家歐～🥺如果不行就靠小吉救場吧🎸【Vtuber｜Singing Stream】 #ACGlive  #綾音Ring,2023-08-30,https://www.youtube.com/watch?v=pvCGKUXzty0,2023-08-30T08:20:43-07:00,10989,1037,121,3,true,false,false,ok,21,11,10,UgzdhGtHKPBIsDCP4K94AaABAg,@MOMO-no3rc,true,21,,2026-05-27T04:50:28.595Z
ua4JEhBLnWk,【歌回】週末深夜歌回🌸覺得累了嗎？唱些溫柔 幸福的歌給你們聽（｡・ω・｡）【  深夜歌回 17｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-08-20,https://www.youtube.com/watch?v=ua4JEhBLnWk,2023-08-20T10:55:52-07:00,9856,1245,182,2,true,false,false,ok,13,8,5,UgwcUOnxSPn5oWPXhPl4AaABAg,@MOMO-no3rc,true,13,,2026-05-27T04:50:28.595Z
qwoy3thN3Y8,【歌回】情人節歌回🌸甜甜的 聽了就想談戀愛的情歌~❤️【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-08-16,https://www.youtube.com/watch?v=qwoy3thN3Y8,2023-08-16T10:27:32-07:00,11105,1325,162,7,true,false,false,ok,33,8,25,Ugwenwd5sQSH0fEVZKB4AaABAg,@MOMO-no3rc,true,33,,2026-05-27T04:50:28.595Z
MxaB3oMk0DQ,【歌回】週末深夜歌回🌸唱一些放鬆 輕柔的歌給你們聽！【 深夜歌回 16｜伴睡歌回｜Vtuber｜Singing Stream】#ACGlive #綾音Ring,2023-08-13,https://www.youtube.com/watch?v=MxaB3oMk0DQ,2023-08-13T10:41:51-07:00,9107,962,162,3,true,false,false,ok,21,6,15,Ugw98DGT2zyvJlnmn7d4AaABAg,@MOMO-no3rc,true,21,,2026-05-27T04:50:28.595Z
MNhlAxVAAFI,【歌回】鬼月歌回👻信我一波~已經沒有什麼好怕的了🌸【Vtuber｜Singing Stream】 #ACGlive  #綾音Ring,2023-08-09,https://www.youtube.com/watch?v=MNhlAxVAAFI,2023-08-09T10:08:25-07:00,15526,1381,174,4,true,false,false,ok,22,8,14,UgxbaQlgaZR8Com3zm54AaABAg,@MOMO-no3rc,true,22,,2026-05-27T04:50:28.595Z
qoJFjBUixDM,【歌回】週末深夜歌回🌸多幸運有你們相伴~【 深夜歌回 15｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-08-06,https://www.youtube.com/watch?v=qoJFjBUixDM,2023-08-06T11:08:00-07:00,8907,1160,177,3,true,false,false,ok,16,7,9,UgzrTEycx1Ef_bgkQjV4AaABAg,@MOMO-no3rc,true,16,,2026-05-27T04:50:28.595Z
O90J4BLk_9s,【歌回】王心凌歌回🌸就是《愛你》~ 戀愛必聽 甜甜的戀愛歌回❤️【Vtuber｜Cyndi Wang｜Singing Stream】 #ACGlive  #綾音Ring,2023-08-02,https://www.youtube.com/watch?v=O90J4BLk_9s,2023-08-02T08:52:35-07:00,12858,1551,213,6,true,false,false,ok,13,8,5,UgyzTRdqAMWeVumbyfF4AaABAg,@MOMO-no3rc,true,13,,2026-05-27T04:50:28.595Z
x3fzkXgv76E,【歌回】週末 深夜歌回🌸晚上睡不著嗎？來聽我唱些適合睡覺的歌吧🎤【 深夜歌回 14｜伴睡歌回｜Vtuber｜Singing Stream】#ACGlive #綾音Ring,2023-07-30,https://www.youtube.com/watch?v=x3fzkXgv76E,2023-07-30T10:35:07-07:00,8410,1197,155,4,true,false,false,ok,17,8,9,UgwwMel_75fZkpD6-3l4AaABAg,@MOMO-no3rc,true,17,,2026-05-27T04:50:28.595Z
ksBXCJNa7Js,【歌回】華語 經典流行歌曲🌸你聽過的有幾首呢？初見歡迎～【Vtuber｜Singing Stream】 #ACGlive  #綾音Ring,2023-07-26,https://www.youtube.com/watch?v=ksBXCJNa7Js,2023-07-26T10:53:37-07:00,13060,1374,187,3,true,false,false,ok,61,7,54,UgzG4Nn5CgbSVqQJP6p4AaABAg,@MOMO-no3rc,true,61,,2026-05-27T04:50:28.595Z
1_GoMLiTQDo,【歌回】週末深夜歌回🌸一起度過一個開心的夜晚吧~【 深夜歌回 13｜伴睡歌回｜Vtuber｜Singing Stream】#ACGlive #綾音Ring,2023-07-23,https://www.youtube.com/watch?v=1_GoMLiTQDo,2023-07-23T11:20:50-07:00,8864,1167,187,6,true,false,false,ok,9,7,2,UgyCalopkhc2XTdSyNV4AaABAg,@MOMO-no3rc,true,9,,2026-05-27T04:50:28.595Z
z1kws-WLiA8,【歌回】孫燕姿歌回🌸那些年，我懷念的 經典流行歌曲 ٩(๑•̀ω•́๑)۶【Vtuber｜Singing Stream】 #ACGlive  #綾音Ring,2023-07-19,https://www.youtube.com/watch?v=z1kws-WLiA8,2023-07-19T09:55:55-07:00,15837,1326,178,3,true,false,false,ok,27,8,19,UgxiW5CsZqQvAJGOYMJ4AaABAg,@MOMO-no3rc,true,27,,2026-05-27T04:50:28.595Z
bnzPnLbyO8A,【歌回】週末 深夜歌回🌸輕輕唱深夜一個人獨處聽的歌~【 深夜歌回 12｜伴睡歌回｜Vtuber｜Singing Stream】#ACGlive #綾音Ring,2023-07-16,https://www.youtube.com/watch?v=bnzPnLbyO8A,2023-07-16T10:41:11-07:00,8934,1025,167,5,true,false,false,ok,34,8,26,Ugw0v5d5PGmaLcDiEx54AaABAg,@MOMO-no3rc,true,34,,2026-05-27T04:50:28.595Z
SHI3J-lCt3A,"【歌回】回憶殺！無名小站歌回🌸經典懷舊歌曲 連發(´,,•ω•,,)♡【Vtuber｜雜談｜Singing Stream】 #ACGlive  #綾音Ring",2023-07-12,https://www.youtube.com/watch?v=SHI3J-lCt3A,2023-07-12T10:23:01-07:00,15292,1816,213,5,true,false,false,ok,29,9,20,UgzAiDc_wJfdmWen4UZ4AaABAg,@MOMO-no3rc,true,29,,2026-05-27T04:50:28.595Z
qsx46Mw3nWY,【歌回】週末 深夜歌回🌸半夜睡不著嗎？來和我聊聊天聽歌吧~(*°ω°*ฅ)*【 深夜歌回 11｜伴睡歌回｜Vtuber｜Singing Stream】#ACGlive #綾音Ring,2023-07-09,https://www.youtube.com/watch?v=qsx46Mw3nWY,2023-07-09T11:23:13-07:00,9785,1206,149,6,true,false,false,ok,20,8,12,Ugw0ssbTyJ25vEDGshF4AaABAg,@MOMO-no3rc,true,20,,2026-05-27T04:50:28.595Z
oObKaFS0zbQ,【歌回】生日慶祝歌回🌸邊唱歌邊跟大家一起過生日✨ft.神秘嘉賓【Vtuber｜Singing Stream】 #ACGlive  #綾音Ring,2023-07-07,https://www.youtube.com/watch?v=oObKaFS0zbQ,2023-07-07T10:28:18-07:00,11593,1598,204,8,true,false,false,ok,19,7,12,Ugyha0UlhWPBv1rGYfx4AaABAg,@MOMO-no3rc,true,19,,2026-05-27T04:50:28.595Z
Mz0v53s99KM,【歌回】梁靜茹歌回🌸那些年我們聽過的經典歌曲~【Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-07-05,https://www.youtube.com/watch?v=Mz0v53s99KM,2023-07-05T09:52:55-07:00,16246,1407,173,4,true,false,false,ok,19,11,8,UgwZrjfoaWpUrJDoww94AaABAg,@MOMO-no3rc,true,19,,2026-05-27T04:50:28.595Z
EWpPaQywChA,【歌回】週末哄睡歌回🌸最Chill的那種歌回ヾ(*ΦωΦ)ツ🎤【伴睡歌回｜Vtuber｜Singing Stream｜雜談】 #ACGlive #綾音Ring,2023-07-02,https://www.youtube.com/watch?v=EWpPaQywChA,2023-07-02T10:43:59-07:00,8768,863,137,2,true,false,false,ok,7,6,1,Ugyq4xZAqD4Z-YSIJjR4AaABAg,@MOMO-no3rc,true,7,,2026-05-27T04:50:28.595Z
j4ng0_1oQ_c,【歌回】復仇歌回🎤雪恥，沒唱好的歌再挑戰一次！✨ᕦ(ò_óˇ)ᕤ #初見歡迎【Vtuber｜雜談｜Singing Stream】#ACGlive #綾音Ring,2023-06-28,https://www.youtube.com/watch?v=j4ng0_1oQ_c,2023-06-28T10:39:19-07:00,12326,1124,177,5,true,false,false,ok,11,8,3,UgyAXvGLVWTQRtApdDp4AaABAg,@MOMO-no3rc,true,11,,2026-05-27T04:50:28.595Z
wfjGnZshCOE,【歌回】週末深夜歌回🌸唱一些放鬆的歌，伴你入眠🎤【深夜歌回 10｜伴睡歌回｜Vtuber｜Singing Stream】#ACGlive #綾音Ring,2023-06-25,https://www.youtube.com/watch?v=wfjGnZshCOE,2023-06-25T11:44:22-07:00,10457,1350,193,6,true,false,false,ok,14,10,4,UgxjadvV_juNGLd0Q4V4AaABAg,@MOMO-no3rc,true,14,,2026-05-27T04:50:28.595Z
NUPUXgXLqho,【歌回】周杰倫歌回🌸經典不敗！陪伴我們一起長大的周董金曲✨【Jay Chou｜Vtuber｜雜談｜Singing Stream】 #ACGlive  #綾音Ring,2023-06-21,https://www.youtube.com/watch?v=NUPUXgXLqho,2023-06-21T11:08:39-07:00,13944,1861,204,11,true,false,false,ok,15,13,2,UgzNhhtxCnEs-DubWdJ4AaABAg,@MOMO-no3rc,true,15,,2026-05-27T04:50:28.595Z
HyFdhCkBu4k,【歌回】出道半周年歌回🌸用歌聲一起慶祝吧！可能...會有哄睡清唱（？【伴睡歌回｜Vtuber｜Singing Stream｜雜談】 #ACGlive  #綾音Ring,2023-06-18,https://www.youtube.com/watch?v=HyFdhCkBu4k,2023-06-18T11:18:25-07:00,8974,1023,156,7,true,false,false,ok,8,8,0,UgwZ8_Is7_U6t3Sb85p4AaABAg,@MOMO-no3rc,true,8,,2026-05-27T04:50:28.595Z
HtQr10Jfoj0,【歌回】主持人歌回🌸嘿嘿～這個厲害了！在半周年慶祝前來個拿手的歌(ΦωΦ)【Vtuber｜雜談｜Singing Stream】#ACGlive #綾音Ring,2023-06-14,https://www.youtube.com/watch?v=HtQr10Jfoj0,2023-06-14T10:58:33-07:00,16600,1276,173,6,true,false,false,ok,13,8,5,Ugw6qwiJTwx3UWiG7bp4AaABAg,@MOMO-no3rc,true,13,,2026-05-27T04:50:28.595Z
T7bCPZgM3Mw,【歌回】週末深夜歌回🌸療癒 放鬆歌回～一面聽歌一面舒服的入睡吧(=´ω`=)【 深夜歌回 9｜伴睡歌回｜Vtuber｜Singing Stream】#ACGlive #綾音Ring,2023-06-11,https://www.youtube.com/watch?v=T7bCPZgM3Mw,2023-06-11T10:52:57-07:00,9683,1139,158,5,true,false,false,ok,9,7,2,UgztmbGHcAnFfr8PGfp4AaABAg,@MOMO-no3rc,true,9,,2026-05-27T04:50:28.595Z
uUGK7bkZ4qo,【歌回】好朋友歌回🌸感恩有你，祝你有一個浪漫的夜晚～初見歡迎😎✨【Vtuber｜雜談｜Singing Stream】#ACGlive #綾音Ring,2023-06-07,https://www.youtube.com/watch?v=uUGK7bkZ4qo,2023-06-07T10:08:10-07:00,16526,1350,176,7,true,false,false,ok,11,8,3,Ugzi7bEKOaBk6Ovo57N4AaABAg,@MOMO-no3rc,true,11,,2026-05-27T04:50:28.595Z
oYxmfmF4v-Q,【歌回】周末深夜歌回🎤輕輕唱溫柔的歌給你們聽！🌸【 深夜歌回 8｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-06-04,https://www.youtube.com/watch?v=oYxmfmF4v-Q,2023-06-04T11:28:08-07:00,11325,1149,174,5,true,false,false,ok,6,6,0,UgxgKQYOAvmJ6DJ0V7x4AaABAg,@MOMO-no3rc,true,6,,2026-05-27T04:50:28.595Z
halOWMZhLfI,【歌回】告五人歌曲歌回🌸另有 Maroon5 魔力紅以及神祕嘉賓的歌~初見歡迎(つ´ω`)つ【 Vtuber｜雜談｜Singing Stream】 #ACGlive  #綾音Ring,2023-05-31,https://www.youtube.com/watch?v=halOWMZhLfI,2023-05-31T09:57:09-07:00,16363,1577,189,4,true,false,false,ok,10,9,1,UgyRoykIHSJJ2m9GIgd4AaABAg,@MOMO-no3rc,true,10,,2026-05-27T04:50:28.595Z
fLEq7vUgmLM,【歌回】周末深夜歌回🌸好好的放鬆一下吧！唱唱治癒的歌給你們聽~初見歡迎✨【 深夜歌回 7｜伴睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-05-28,https://www.youtube.com/watch?v=fLEq7vUgmLM,2023-05-28T10:53:36-07:00,9030,1074,168,5,true,false,false,ok,6,6,0,UgwDR40i5R-p5UuWBgF4AaABAg,@MOMO-no3rc,true,6,,2026-05-27T04:50:28.595Z
3lp4FF-JE7Q,【歌回】伍佰曲限定歌回🌸衝衝衝～搖滾歌曲嗨起來😎✨【Vtuber｜雜談｜Singing Stream】 #ACGlive  #綾音Ring,2023-05-24,https://www.youtube.com/watch?v=3lp4FF-JE7Q,2023-05-24T10:03:11-07:00,14227,1662,190,6,true,false,false,ok,8,8,0,UgyAUbSkZMKFO5JmUeB4AaABAg,@MOMO-no3rc,true,8,,2026-05-27T04:50:28.595Z
QbAstJznkaU,【歌回】深夜 伴睡歌回🌸又過完一週 辛苦了~唱唱經典的情歌給你們聽🥰✨【 深夜歌回 6｜哄睡歌回｜Vtuber｜Singing Stream】 #ACGlive #綾音Ring,2023-05-21,https://www.youtube.com/watch?v=QbAstJznkaU,2023-05-21T11:07:35-07:00,9269,1244,168,5,true,false,false,ok,7,6,1,Ugzr09D88kjyy0M8hJJ4AaABAg,@MOMO-no3rc,true,7,,2026-05-27T04:50:28.595Z
09MpR8CPzHM,【歌回】56不能亡！5566歌回🎸經典神曲 我難過，唱起乃(*•̀ㅂ•́)و【雜談｜Vtuber｜Singing Stream】 #ACGlive  #綾音Ring,2023-05-17,https://www.youtube.com/watch?v=09MpR8CPzHM,2023-05-17T09:17:28-07:00,13633,1454,174,5,true,false,false,ok,10,8,2,Ugwlf3Ru9zzWBZaCw2B4AaABAg,@MOMO-no3rc,true,10,,2026-05-27T04:50:28.595Z
